1.0,122.1016562186913,137.56789083805415
2.0,133.31669859315485,137.50285757200163
3.0,78.03104760595065,116.16435168939142
4.0,85.98025680655512,107.26176710905568
5.0,95.2597997200506,107.35184798060942
6.0,65.87881585835268,120.61310334382694
7.0,50.59893725131744,155.6040442945553
8.0,28.093799355173836,145.28064145261646
9.0,134.5415709937628,160.417937828514
10.0,42.13210508338792,150.5482631115903
11.0,131.37336840272948,158.37699490341447
12.0,145.67847435433436,153.34738683825822
13.0,152.04333091354152,166.75355235237632
14.0,85.20483613435992,126.40923917923391
15.0,144.80417164162807,130.40435236283233
16.0,134.74413422874636,135.09617418588488
17.0,162.602402485477,167.48781473729434
18.0,96.62590369084077,107.66479755864943
19.0,134.66437760922628,152.7444143917184
20.0,75.35514229868967,119.90954381041425
21.0,118.87687997038076,169.46745200748657
22.0,162.41708903710307,146.9476635237336
23.0,143.67106517463114,176.70031036206134
24.0,174.32793840110472,170.27052826541
25.0,138.84465371999158,156.08194943491978
26.0,79.42072421411572,134.1633648217057
27.0,158.48286571140522,164.3374443082137
28.0,86.73263152259423,119.16477498785623
29.0,50.99505059404271,135.351218722625
30.0,170.97825445753654,163.25913189606683
31.0,141.66157698812955,169.97024847430745
32.0,175.76235066677822,76.77680259198365
33.0,136.49851244721094,117.22129509079394
34.0,160.55241930725967,173.46558681635923
35.0,129.4258318211939,132.65048481772737
36.0,153.24873107266257,163.55688151467407
37.0,117.34603198100032,144.36452846818116
38.0,126.26202955432103,129.98358180994626
39.0,90.60998661608431,142.3456114814795
40.0,188.77500740210886,131.63454602352897
41.0,113.13254383500862,126.75076986914445
42.0,142.6960397230776,164.78080852197172
43.0,186.90883616576778,119.9997621850992
44.0,115.8452969598464,123.63865163874578
45.0,53.91031324944635,126.23836902513214
46.0,142.86388085659135,145.88705692238278
47.0,54.649383550553836,154.77803927356052
48.0,112.01542882355909,119.15625919667062
49.0,85.79667454428773,133.6477884802378
50.0,152.82112421958414,93.68060698189186
51.0,92.44017906509893,122.19075853800031
52.0,136.1027431984547,169.81140768135378
53.0,112.05983267712416,178.06844252110977
54.0,140.4453964940961,146.19024009536432
55.0,54.33147446313265,145.82017666296127
56.0,107.87133582811848,155.31224390397176
57.0,180.07112988909225,176.88823738565898
58.0,75.55087073598344,106.93464471730906
59.0,145.27454151336275,159.61576654492916
60.0,71.95961457377102,118.2053818333425
61.0,73.16103826573834,102.40669002567839
62.0,84.24431374889241,110.04411929008754
63.0,115.92473532139707,171.91888732284968
64.0,109.07073444758126,137.24071632786797
65.0,132.18917704956587,140.93796440750828
66.0,104.84547448324082,118.84868584736923
67.0,103.4083882893301,96.4728953886796
68.0,142.35765606582405,138.52325290446208
69.0,87.4799406088918,96.34975789819256
70.0,89.68251390053365,126.04627691089823
71.0,174.2482071117492,168.80185893238482
72.0,166.19487582460746,158.74004040003905
