1.0,19.665852165016858,34.93906980454165,26.08360150659335
2.0,74.82862123040191,37.217310778422,49.122547160110045
3.0,-11.106234418803691,7.0129407101713,20.270861365657755
4.0,83.81118631823128,78.1045905295882,108.26282899565189
5.0,102.89366906437944,77.14087090308709,107.22669514519143
6.0,57.383268747535716,47.8946511482352,71.28704261387641
7.0,57.99712778166965,95.65715510920876,88.42083566783575
8.0,85.28920040970654,88.15357947769542,128.72229121557095
9.0,55.380653619708724,50.634456789124556,44.025704978279734
10.0,77.31171359560673,148.46466630933725,-20.518548128352876
11.0,80.78603810418213,95.48645337098236,64.98812605391947
12.0,53.62770529903504,84.02646152885937,59.2436082177801
13.0,7.371447043293291,18.852382683020238,39.38851516883476
14.0,17.04020089687804,22.673661598990257,43.23735157514023
15.0,88.01765274472105,121.35668243056266,104.17252245162253
16.0,36.65191161966275,89.74499069206931,102.37354762300012
17.0,84.87562650896022,87.83521510940507,127.44042601612688
18.0,30.964532384934543,45.01963540657797,45.2202938146194
19.0,89.28982119572116,93.76527994903286,50.20826262421065
20.0,77.45093861945062,86.54550863450356,97.49365771887655
21.0,74.82332765080058,77.45714627133253,107.72961359559471
22.0,-9.464615442334082,35.83604897961467,25.339722123073752
23.0,86.11658043448398,88.70246579318736,61.89333155328019
24.0,19.70742625374475,15.428316776810126,37.708529140980424
25.0,83.13956189198018,87.16523590836405,105.59130933285522
26.0,-8.61526331307563,-9.49781302711883,22.067045662891044
27.0,91.97471486243441,98.84764859119363,101.1294114146678
28.0,72.75326595508128,147.02991614189983,116.44913273771733
29.0,26.28911532339817,28.90257511794707,61.7562872598801
30.0,115.55916644806314,76.30622360236572,129.25765295200924
31.0,79.06217410194924,141.18610070338985,129.71841045359628
32.0,27.104375894345587,34.54945600641704,96.31578308141579
33.0,47.547797737596746,60.127025324121036,51.39305827636097
34.0,44.97406285554688,68.13143183239204,57.69128092109538
35.0,15.319549365455426,26.906953228641353,40.22312964336907
36.0,21.60934347607669,43.85941559587128,37.703955600019846
37.0,50.652579637487726,63.532743885023564,58.80126818711864
38.0,92.84703974462386,69.0722331768128,76.32834512068358
39.0,74.64499161920425,75.77532815118319,100.85622857897373
40.0,54.860445251209654,62.597203940233335,56.63204027164818
41.0,-13.170251277116769,31.310403998432946,31.386768380469874
42.0,44.92302137937718,85.39250089296792,82.03768675131786
43.0,-1.923175793069003,19.9875646750759,27.351089382784117
44.0,50.26569432337424,125.98421297655682,56.33808680651867
